,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,SCFI_1,SCFI_2,SCFI_3,SCFI_3_1,SCFI_4,SCFI_5,SCFI_5_1,SCFI_7,SCFI_6,SCFI_9,SCFI_10,SCFI_11,SCFI_11_1,SCFI_11_2,SCFI_11_3,SCFI_11_4,SCFI_12,SCFI_13,SCFI_14,SCFI_14_1,SCFI_14_2,SCFI_15,SCFI_16,SCFI_16_1,SCFI_17,SCFI_18,SCFI_19,SCFI_19_1,SCFI_19_2,SCFI_19_3,SCFI_20,SCFI_20_1,SCFI_20_2,SCFI_20_3,SCFI_20_4,SCFI_20_5,SCFI_21,SCFI_21_1,SCFI_31,SCFI_32,SCFI_33,SCFI_34,SCFI_40,SCFI_40_1,SCFI_40_2,SCFI_40_3,SCFI_40_4,SCFI_40_5,SCFI_40_6,SCFI_30,SCFI_35,SCFI_36,SCFI_37,SCFI_38,SCFI_39,SCFI_45,SCFI_45_1,SCFI_46,SCFI_47,SCFI_48,SCFI_49,SCFI_50,SCFI_50_1,SCFI_50_2,SCFI_42,SCFI_42_1,SCFI_42_2,SCFI_51,SCFI_51_1,SCFI_51_2,SCFI_52,SCFI_44,SCFI_43,SCFI_43_1,SCFI_60,SCFI_61,SCFI_62,SCFI_62_1,SCFI_62_2,SCFI_63,SCFI_64,SCFI_65,SCFI_70,SCFI_71,SCFI_72,SCFI_73,SCFI_73_1,SCFI_73_2,SCFI_74,SCFI_74_1,SCFI_74_2,SCFI_74_3,SCFI_75,SCFI_76,SCFI_80,SCFI_90,SCFI_101,SCFI_101_1,SCFI_101_3,SCFI_101_2,SCFI_102,SCFI_103,SCFI_103_1,SCFI_103_3,SCFI_103_2,SCFI_104,SCFI_01A,SCFI_02A,SCFI_03A,SCFI_04A,SCFI_04A1,SCFI_04A2,SCFI_05A,SCFI_06A,SCFI_07A,SCFI_09A,SCFI_11A,SCFI_12A,SCFI_13A,SCFI_14A,SCFI_15A,SCFI_20A,SCFI_30A,SCFI_31A,SCFI_32A,SCFI_32_A1,SCFI_32_A2,SCFI_32_A3,SCFI_34A,SCFI_33A,SCFI_35A,SCFI_35_A1,SCFI_36A,SCFI_37A,SCFI_40A,SCFI_41A,SCFI_42A,SCFI_42_1A,SCFI_42_2A,SCFI_42_3A,SCFI_43A,SCFI_44A,SCFI_45A,SCFI_45_1A,SCFI_46A,SCFI_47A,SCFI_8,SCFI_41,SCFI_08A,SCFI_10A,CREATED_DATE,UPDATED_DATE
381,2021-09-30,,Q,HAC,N,3,11953275059.0,5767079972.0,338258315.0,0.0,0.0,0.0,0.0,-360132509.0,88866425.0,0.0,100133016.0,100133016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1506361660.0,-1506361660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30173293183.0,17888132014.0,0.0,-30667203649.0,39600000000.0,3352364818.0,0.0,0.0,0.0,0.0,0.0,0.0,25134303296.0,0.0,360132509.0,0.0,0.0,-170014193.0,1780270.0,0.0,56375384.0,-1243328421.0,-6871466.0,0.0,-1327707371.0,-2600000000.0,0.0,376791231.0,0.0,-88866425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41448429683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74080000000.0,0.0,74080000000.0,-96680000000.0,0.0,0.0,-96680000000.0,0.0,-169645680.0,-22769645680.0,18678784003.0,5519631118.0,5519631118.0,0.0,0.0,0.0,24198415121.0,24198415121.0,0.0,0.0,0.0,1464357823100.0,-1485249623200.0,0.0,0.0,0.0,0.0,0.0,0.0,23961306552.0,0.0,-264730023.0,0.0,0.0,62409880992.0,-62711485652.0,2503171769.0,164106784047.0,164106784047.0,161329301403.0,0.0,0.0,0.0,16630970.0,0.0,2760851674.0,0.0,0.0,0.0,166609955816.0,166609955816.0,163844881445.0,0.0,0.0,0.0,0.0,305827357.0,2459247014.0,0.0,0.0,0.0,5700087741.0,-397281405.0,0.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
382,2021-09-30,,Q,KISVN,N,3,194901644170.0,45412877994.0,2878546664.0,0.0,0.0,-89756712.0,0.0,0.0,36910650334.0,23507320.0,134478454514.0,134478454514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-117974305705.0,-117974305705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566909115504.0,271924694533.0,-33590000000.0,65119346156.0,0.0,19616429815.0,243838645000.0,0.0,0.0,0.0,0.0,0.0,-5344145611157.0,0.0,0.0,-711458488.0,0.0,3726838930.0,-111663222474.0,0.0,57779000.0,-3011268408.0,0.0,0.0,-5812869592065.0,-34617659386.0,0.0,3077367834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5087326940184.0,-8711002860.0,0.0,0.0,0.0,0.0,0.0,0.0,-8711002860.0,0.0,0.0,1069200000000.0,0.0,1069200000000.0,3942335000000.0,0.0,0.0,3942335000000.0,0.0,0.0,5011535000000.0,-84502943044.0,482425840816.0,162425840816.0,0.0,320000000000.0,0.0,397922897772.0,8992388534.0,0.0,390000000000.0,-1069490762.0,30449716291718.0,-35952813475902.0,0.0,0.0,160656787017.0,-123416644680.0,0.0,0.0,5415400697414.0,0.0,-675210658.0,0.0,0.0,208958669050.0,-142502155225.0,15324958734.0,1485248032480.0,1485248032480.0,980017798554.0,980017798554.0,0.0,0.0,0.0,165646493800.0,17780698100.0,17780698100.0,321803042026.0,0.0,1500572991214.0,1500572991214.0,868742918355.0,868742918355.0,0.0,0.0,188549676571.0,359043184363.0,84237211925.0,84237211925.0,0.0,0.0,5689930388.0,44956488396.0,0.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
383,2021-09-30,,Q,DSC,N,3,3008112497.0,-325502988.0,38358472.0,0.0,-83667043.0,0.0,0.0,-50501450.0,92610318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-300382322.0,-300382322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1163581486617.0,-210368000000.0,-900000000000.0,-53196372617.0,0.0,-17114000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1168423613425.0,0.0,-5798630133.0,0.0,0.0,10895000.0,635030922.0,0.0,12275000.0,66552365.0,374398347.0,0.0,1734369976.0,0.0,0.0,-200759320.0,0.0,0.0,-1661080000.0,0.0,-1661080000.0,29500000.0,0.0,0.0,29500000.0,-1166041386238.0,-170280000.0,-2.0,0.0,0.0,0.0,0.0,50501452.0,-119778550.0,940000000000.0,0.0,307250573000.0,0.0,307250573000.0,-81155973000.0,0.0,0.0,-81155973000.0,0.0,0.0,1166094600000.0,-66564788.0,4241160263.0,4241160263.0,0.0,0.0,0.0,4174595475.0,4147806196.0,0.0,0.0,26789279.0,393153029700.0,-595263356679.0,0.0,0.0,0.0,0.0,0.0,0.0,180147640100.0,0.0,-35399921.0,0.0,0.0,0.0,0.0,-21998086800.0,48407501720.0,48407501720.0,45502059033.0,0.0,0.0,0.0,2905442687.0,0.0,0.0,0.0,0.0,0.0,26409414920.0,26409414920.0,25345227682.0,0.0,0.0,0.0,0.0,1064187238.0,0.0,0.0,0.0,0.0,-322303285.0,-44678965.0,0.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
384,2020-03-31,,Q,ART,N,3,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
385,2021-12-31,,Y,ECCS,Y,12,-4676030281.0,1018511528.0,1275871642.0,0.0,0.0,0.0,0.0,-257360114.0,0.0,0.0,2996000.0,2996000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3149400.0,-3149400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88441333.0,0.0,0.0,-94804493.0,0.0,6363160.0,0.0,0.0,0.0,0.0,0.0,0.0,41958674.0,0.0,-812471.0,235261.0,0.0,0.0,-25107913.0,0.0,0.0,12709199.0,-4310472.0,0.0,-54379572.0,0.0,0.0,179178258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3615713479.0,0.0,0.0,0.0,0.0,0.0,0.0,257360114.0,257360114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3358353365.0,130540481832.0,130540481832.0,0.0,0.0,0.0,127182128467.0,127182128467.0,0.0,0.0,0.0,19464138000.0,-22373236000.0,0.0,0.0,0.0,0.0,0.0,0.0,12535094498.0,0.0,-792128.0,0.0,0.0,28431480.0,-28431480.0,-316886067.0,903205991.0,903205991.0,324554991.0,0.0,0.0,0.0,0.0,578651000.0,0.0,0.0,0.0,0.0,586319924.0,586319924.0,499219924.0,0.0,0.0,0.0,87100000.0,0.0,0.0,0.0,0.0,0.0,0.0,22887717.0,-9942090437.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
386,2021-03-31,,Q,PGSC,N,3,22455237233.0,2462938224.0,414056067.0,0.0,0.0,0.0,0.0,-554926912.0,1002551572.0,3120000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128583788036.0,0.0,-78168007564.0,-815686689.0,0.0,207567482289.0,0.0,0.0,0.0,0.0,0.0,0.0,-102479254876.0,0.0,0.0,244565811606.0,0.0,-2115738809.0,-263958561930.0,0.0,0.0,-5292098365.0,2563661346.0,0.0,-213073022830.0,-10910254183.0,0.0,-1534887797.0,0.0,-101563258.0,0.0,0.0,0.0,-1181782162.0,0.0,0.0,-1181782162.0,-77561079419.0,-3120000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-3120000000.0,0.0,0.0,110010832877.0,0.0,110010832877.0,0.0,0.0,0.0,0.0,0.0,0.0,110010832877.0,29329753458.0,39357974687.0,39357974687.0,0.0,0.0,0.0,68687728145.0,68687728145.0,0.0,0.0,0.0,208649436700.0,-497256134900.0,0.0,0.0,0.0,0.0,0.0,0.0,630550378274.0,0.0,-733702156.0,0.0,0.0,1111105398.0,0.0,-346263557984.0,435454647907.0,435454647907.0,360485836317.0,0.0,0.0,0.0,74968811590.0,0.0,0.0,0.0,0.0,0.0,89191089923.0,89191089923.0,81369960102.0,0.0,0.0,0.0,0.0,7821129821.0,0.0,0.0,0.0,0.0,-1518742503.0,45474117299.0,-688584641300.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
387,2021-12-31,,Y,IRSC,Y,12,5098130679.0,203732866.0,258829118.0,0.0,0.0,0.0,0.0,0.0,341286221.0,0.0,356354646.0,356354646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-260688764.0,-260688764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-66347123517.0,710851218.0,39000000000.0,-106062974735.0,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-58961674852.0,0.0,399384593.0,2834129946.0,0.0,-92629884.0,35732571.0,0.0,12960400.0,2877103410.0,920100190.0,0.0,193222528.0,0.0,0.0,59566525.0,0.0,-341286221.0,396382473.0,0.0,396382473.0,-449018241.0,0.0,0.0,-449018241.0,-53564145425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359952978202.0,0.0,359952978202.0,-359952978202.0,0.0,0.0,-359952978202.0,0.0,0.0,0.0,-53564145425.0,162040929933.0,162040929933.0,0.0,0.0,0.0,108476784508.0,108476784508.0,0.0,0.0,0.0,9733444375000.0,-9726208254000.0,0.0,0.0,0.0,0.0,0.0,0.0,9726208254000.0,0.0,-394910850.0,0.0,0.0,22898072023.0,-22898072023.0,99057150016.0,60158465007.0,60158465007.0,60158465007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159215615023.0,159215615023.0,159215615023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-396382473.0,539800375.0,-9633992314134.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
388,2021-12-31,,Y,ABSC,Y,12,132807314297.0,31755241139.0,1902324950.0,0.0,-4580833044.0,0.0,0.0,-272454546.0,35789794720.0,0.0,4219889150.0,4219889150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21046614992.0,-21046614992.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1235662382773.0,-453867487037.0,-300355326145.0,-520961171345.0,18207547171.0,-1453049417.0,22767104000.0,0.0,0.0,0.0,0.0,0.0,-967637805262.0,0.0,-305889090.0,9731611363.0,0.0,-28040876.0,-9427625285.0,0.0,160580950.0,5599020553.0,18992219105.0,0.0,281629206653.0,-18802270344.0,0.0,748405227.0,0.0,-34250533057.0,0.0,0.0,0.0,-106910000.0,0.0,0.0,-106910000.0,-819901975668.0,-2507945230.0,272454546.0,0.0,0.0,0.0,0.0,0.0,-2235490684.0,563739940000.0,0.0,13834412524368.0,0.0,13834412524368.0,-13630150134197.0,0.0,0.0,-13630150134197.0,0.0,0.0,768002330171.0,-54135136181.0,74964712686.0,74632691686.0,0.0,332021000.0,0.0,20829576505.0,20829576505.0,0.0,0.0,0.0,39095075094474.0,-37119581705392.0,0.0,0.0,0.0,0.0,0.0,0.0,6017091287244.0,0.0,-4121620008.0,0.0,0.0,923901277657.0,-923894014829.0,320988394604.0,448599984947.0,448599984947.0,448572735297.0,0.0,0.0,0.0,0.0,0.0,27249650.0,0.0,0.0,0.0,769588379551.0,769588379551.0,769555125451.0,0.0,0.0,0.0,0.0,0.0,33254100.0,0.0,0.0,0.0,-1083590941.0,14084802312.0,-7667481924542.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
389,2021-03-31,,Q,NSIC,N,3,6672725381.0,-2650445917.0,241491006.0,,0.0,0.0,,0.0,-2941936923.0,50000000.0,270000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270000000.0,2644729184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2644729184.0,-12080477355.0,-11615305000.0,0.0,0.0,0.0,-465172355.0,0.0,0.0,0.0,0.0,0.0,0.0,-23621209868.0,,0.0,-7815896714.0,0.0,-50000000.0,0.0,0.0,5552650.0,-1259072309.0,0.0,0.0,25230803.0,0.0,0.0,0.0,0.0,0.0,,0.0,,-3015830140.0,0.0,0.0,-3015830140.0,-16684201220.0,0.0,10824.0,,,0.0,0.0,7164634.0,7175458.0,0.0,0.0,0.0,0.0,0.0,-498362440.0,0.0,0.0,-498362440.0,0.0,0.0,-498362440.0,-17175388202.0,199494680735.0,199494680735.0,0.0,0.0,0.0,182319292533.0,182319292533.0,0.0,0.0,0.0,1848324271715.0,-1605975945407.0,0.0,0.0,,-2058478723784.0,0.0,0.0,1823266177660.0,0.0,0.0,0.0,0.0,0.0,0.0,7135780184.0,2419507534.0,2419507534.0,2384085812.0,,,,3660092.0,31761630.0,0.0,,0.0,0.0,9555287718.0,9555287718.0,6399982390.0,,,,3612398.0,3151692930.0,0.0,,0.0,0.0,,,,,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
390,2020-12-31,,Y,NVSC,Y,12,14370674255.0,-219398179.0,306363932.0,0.0,-534620004.0,0.0,0.0,-22510682.0,31368575.0,0.0,9645626433.0,9645626433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17704711002.0,-17704711002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50136052729.0,-9016169081.0,7500000000.0,25967615593.0,-14815610735.0,-100839506.0,-59671049000.0,0.0,0.0,0.0,0.0,0.0,10019316102.0,0.0,-6821667914.0,916780397.0,0.0,-35551108.0,77152401934.0,0.0,0.0,692876209.0,879830834.0,0.0,92276201.0,-907169006.0,0.0,-401826481.0,0.0,-36944603.0,298770000.0,0.0,298770000.0,-350636400.0,0.0,0.0,-350636400.0,16111507609.0,-3098244000.0,0.0,0.0,0.0,0.0,0.0,22510682.0,-3075733318.0,0.0,0.0,27090000000.0,0.0,27090000000.0,-33390000000.0,0.0,0.0,-33390000000.0,0.0,0.0,-6300000000.0,6735774291.0,21528110124.0,17528110124.0,0.0,4000000000.0,0.0,28263884415.0,12763884415.0,0.0,15500000000.0,0.0,458656843500.0,-301487940900.0,0.0,0.0,0.0,0.0,0.0,0.0,-152916873261.0,0.0,-1605727813.0,0.0,0.0,1306336564.0,-1306336564.0,2646301526.0,13937888057.0,13937888057.0,13937888057.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16584189583.0,16584189583.0,16584189583.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11323771232.0,0.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
391,2021-03-31,,Q,HFT,N,3,1068820723.0,-3974577095.0,1207750649.0,0.0,0.0,0.0,0.0,-213586307.0,460782706.0,0.0,136300.0,136300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11186861.0,-11186861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-455545978530.0,-131711651752.0,-50000000000.0,-271969124392.0,0.0,-1830872386.0,-34330000.0,0.0,0.0,0.0,0.0,0.0,-452492246883.0,0.0,2566561719.0,-8698267.0,0.0,-145006573.0,-1882616978.0,0.0,0.0,973259193.0,1020243486.0,0.0,733648377.0,0.0,0.0,232811396.0,0.0,-407501688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-455409053816.0,0.0,0.0,0.0,0.0,0.0,0.0,213586307.0,213586307.0,400000000000.0,0.0,480220000000.0,0.0,480220000000.0,-425182000000.0,0.0,0.0,-425182000000.0,0.0,0.0,455038000000.0,-157467509.0,297756538.0,297756538.0,0.0,0.0,0.0,140289029.0,140289029.0,0.0,0.0,0.0,7054707438150.0,-7533016596850.0,0.0,0.0,0.0,0.0,0.0,0.0,9827050826543.0,0.0,0.0,0.0,0.0,30328447221.0,-30343609221.0,114265381784.0,266804499176.0,266804499176.0,266804499176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381069880960.0,381069880960.0,381069880960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5429524143.0,-28969018.0,-9234461124059.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
392,2021-03-31,,Q,AAS,N,3,3697240041.0,6256531885.0,5879268069.0,0.0,0.0,0.0,0.0,-58975784.0,436239600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57389907177.0,3705675052.0,79052054800.0,-51841163138.0,27000000000.0,-526659537.0,0.0,0.0,0.0,0.0,0.0,0.0,-162318560709.0,0.0,-51348007950.0,-75322820.0,0.0,0.0,-161966513168.0,0.0,0.0,-1238636915.0,-438858357.0,0.0,100000.0,-950859426.0,0.0,-3348320605.0,0.0,-171715911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-152364788783.0,0.0,0.0,0.0,0.0,0.0,0.0,58975784.0,58975784.0,0.0,0.0,0.0,0.0,0.0,-50198415.0,0.0,0.0,-50198415.0,0.0,0.0,-50198415.0,-152356011414.0,253524859763.0,253524859763.0,0.0,0.0,0.0,101168848349.0,101168848349.0,0.0,0.0,0.0,751619983000.0,-710073817600.0,0.0,0.0,0.0,0.0,0.0,0.0,1857888471282.0,0.0,-80233009.0,0.0,0.0,0.0,0.0,57524019554.0,36740405087.0,36740405087.0,36714023003.0,0.0,0.0,0.0,0.0,26382084.0,0.0,0.0,0.0,0.0,94264424641.0,94264424641.0,94261510644.0,0.0,0.0,0.0,2913997.0,0.0,0.0,0.0,0.0,0.0,0.0,-170332734.0,-1841830384119.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
393,2021-03-31,,Q,TVSI,N,3,93365905855.0,-28217336003.0,948408482.0,0.0,-29165744485.0,0.0,0.0,0.0,0.0,0.0,1112867524.0,1112867524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15202698722.0,-15202698722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1149128956898.0,-681272282155.0,-1328646788.0,-502558141654.0,0.0,36018781199.0,11332500.0,0.0,0.0,0.0,0.0,0.0,1621309797896.0,0.0,1112019594.0,12459258363.0,0.0,-20112930.0,7744715583.0,0.0,-236747721.0,23594438502.0,-11085339129.0,0.0,66148770105.0,-45138958415.0,0.0,-2810483658.0,0.0,0.0,11106489193160.0,0.0,11106489193160.0,-8391483302150.0,0.0,0.0,-8391483302150.0,1672368536550.0,-345260025.0,0.0,0.0,0.0,0.0,0.0,0.0,-345260025.0,0.0,0.0,561000000000.0,0.0,561000000000.0,-561000000000.0,0.0,0.0,-561000000000.0,0.0,0.0,0.0,1672023276525.0,748692894968.0,748692894968.0,0.0,0.0,0.0,2420716171493.0,2420716171493.0,0.0,0.0,0.0,27153572023550.0,-28062470201350.0,0.0,0.0,-4313767453.0,0.0,0.0,0.0,57446938828688.0,0.0,-1350322093.0,0.0,0.0,2624586799679.0,-2624586799679.0,114409223051.0,791573683407.0,791573683407.0,784564498298.0,0.0,0.0,0.0,2569912369.0,4439272740.0,0.0,0.0,0.0,0.0,910296673911.0,910296673911.0,707947562710.0,0.0,0.0,0.0,0.0,202349111201.0,0.0,0.0,0.0,0.0,0.0,3665303490.0,-56417967338291.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
394,2021-12-31,,Y,VCBS,Y,12,762731624225.0,43881000892.0,7676382195.0,0.0,131059479.0,-1740815478.0,0.0,-2367329464.0,189021056746.0,-1334242925.0,-34923249963.0,-34923249963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83399878622.0,-83399878622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3238982626862.0,-497296163342.0,-100000000000.0,-2552194620631.0,-91810000000.0,-117813564.0,2435970675.0,0.0,0.0,0.0,0.0,0.0,-3255110149185.0,0.0,92343766016.0,-12622560298.0,0.0,196505374419.0,2295186662.0,0.0,716719.0,17956289953.0,15067084388.0,0.0,5986206832.0,-114340358617.0,0.0,-8174946976.0,0.0,-180088164982.0,3438758120.0,0.0,3438758120.0,-34987381358.0,0.0,0.0,-34987381358.0,-2566820652653.0,-3814834800.0,47818182.0,0.0,0.0,0.0,2319511282.0,0.0,-1447505336.0,0.0,0.0,179990105110307.0,0.0,179990105110307.0,-177204323995143.0,0.0,0.0,-177204323995143.0,0.0,0.0,2785781115164.0,217512957175.0,13602282946.0,13602282946.0,0.0,0.0,0.0,231115240121.0,231115240121.0,0.0,0.0,0.0,882353569006301.0,-937558910280518.0,0.0,0.0,0.0,0.0,0.0,0.0,55926719296149.0,0.0,-10103145695.0,0.0,0.0,28657687987009.0,-28651023655055.0,201428959966.0,4418690736407.0,4418690736407.0,3378039377709.0,0.0,0.0,0.0,3953704157.0,1016277126642.0,20420527899.0,0.0,0.0,0.0,4620119696373.0,4620119696373.0,2812284490557.0,0.0,0.0,0.0,1776789463950.0,3960882013.0,27084859853.0,0.0,0.0,0.0,-147505109661.0,492506799.0,-516510248225.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
395,2021-03-31,,Q,VFS,N,3,3079023752.0,2456971269.0,428650206.0,0.0,0.0,0.0,0.0,-437432361.0,2465753424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17090149602.0,-1791342874.0,0.0,19404989356.0,0.0,-523496880.0,0.0,0.0,0.0,0.0,0.0,0.0,15484845825.0,0.0,305035556.0,-99478751.0,0.0,-328932222.0,-16492000.0,0.0,31140250.0,-563929084.0,-252219057.0,0.0,950.0,-620202581.0,0.0,-69849928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21020840846.0,0.0,0.0,0.0,0.0,0.0,0.0,437432361.0,437432361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21458273207.0,174551509917.0,174551509917.0,0.0,0.0,0.0,196009783124.0,196009783124.0,0.0,0.0,0.0,6410311392500.0,-6937943379707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-527631987207.0,579370935782.0,579370935782.0,568404624382.0,0.0,0.0,0.0,10966311400.0,0.0,0.0,0.0,0.0,0.0,51738948575.0,51738948575.0,38980347575.0,0.0,0.0,0.0,0.0,12758601000.0,0.0,0.0,0.0,0.0,0.0,9623090.0,0.0,0.0,2024-10-16 23:35:40.077476,2024-10-16 23:35:40.077476
